Header 1,Header 2,elapsedTime,pressureSetPoint,setPointType,stepCount,pressureError,controlledPressure,pressureAbs,pressureGauge,pressureBaro,pressureOld,stepSize,pressureCorrectionTarget,pistonPosition,pumpTolerance,overshoot,overshootScaling,ventRate,holdVentCount,mode,minSysVolumeEstimate,maxSysVolumeEstimate,minEstimatedLeakRate,maxEstimatedLeakRate,measuredPressure,smoothedPressure,changeInPressure,prevChangeInPressure,dP2,estimatedVolume,algorithmType,changeInVolume,prevChangeInVolume,dV2,measuredVolume,estimatedLeakRate,measuredLeakRate,estimatedKp,sensorUncertainty,uncertaintyPressureDiff,uncertaintyVolumeEstimate,uncertaintyMeasuredVolume,uncertaintyVolumeChange,uncertaintyEstimatedLeakRate,uncertaintyMeasuredLeakRate,maxZScore,lambda,uncerInSmoothedMeasPresErr,targetdP,smoothedPressureErr,smoothedSquaredPressureErr,gamma,predictionError,predictionErrType,maxIterationsForIIRfilter,minIterationsForIIRfilter,changeToEstimatedLeakRate,alpha,smoothedPressureErrForPECorrection,log10epsilon,residualLeakRate,measuredLeakRate1,numberOfControlIterations,ventIterations,ventInitialPressure,ventFinalPressure,ventDutyCycle,totalVentTime,dwellCount,sensorOffset,status,Footer 1,Footer 2,pumpUp,pumpDown,control,venting,stable,vented,excessLeak,excessVolume,overPressure,excessOffset,measure,fineControl,pistonCentered,centering,controlledVent,centeringVent,rangeExceeded,ccError,ventDirUp,ventDirDown,controlRate,maxLim,minLim,fastVent,reserved1,reserved2,reserved3,reserved4,reserved5,reserved6,reserved7,reserved8
4294967295,4294967295,1379,0.0,0,0,0.0,-0.112060546875,937.29736328125,-0.112060546875,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1451,0.0,0,0,0.0,-0.129150390625,937.2802734375,-0.129150390625,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1524,0.0,0,0,0.0,-0.158447265625,937.2509765625,-0.158447265625,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1596,0.0,0,0,0.0,-0.05859375,937.350830078125,-0.05859375,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1669,0.0,0,0,0.0,-0.145263671875,937.26416015625,-0.145263671875,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1742,0.0,0,0,0.0,-0.076416015625,937.3330078125,-0.076416015625,937.409423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1814,0.0,0,0,0.0,-0.185791015625,937.238037109375,-0.185791015625,937.423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1887,0.0,0,0,0.0,-0.31689453125,937.10693359375,-0.31689453125,937.423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,1960,0.0,0,0,0.0,-0.211669921875,937.212158203125,-0.211669921875,937.423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4294967295,4294967295,2032,0.0,0,0,0.0,-0.13134765625,937.29248046875,-0.13134765625,937.423828125,-5.966545590929684e-10,0,0.0,26666,0.0010000000474974513,0.0,3.0,1.0,50,2,2.0,100.0,0.0,0.20000000298023224,1000.0,1000.0,0.06494140625,0.0,0.0,100.0,0,0.0,0.0,0.0,100.0,0.0,0.0,500.0,0.1599999964237213,0.3199999928474426,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.03920000046491623,0.03920000046491623,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,300,10,0.0,0.10000000149011612,0.0,-0.699999988079071,0.0,0.0,10,0,0.0,0.0,500,0.0,0,-0.19189453125,6296576,4278124286,4278124286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
