5.216000000000000000e+06,5.215488125000000000e+06,5.216000000000000000e+06,5.215488125000000000e+06,5.216111875000000000e+06,5.216000000000000000e+06,5.216000000000000000e+06,5.215488125000000000e+06,5.216000000000000000e+06,5.215500312500000000e+06,5.216000000000000000e+06,5.215655937500000000e+06,5.215744062500000000e+06,5.216000000000000000e+06,5.216000000000000000e+06,5.216000000000000000e+06
5.096724062500000000e+06,5.096191875000000000e+06,5.096704062500000000e+06,5.096448125000000000e+06,5.096708125000000000e+06,5.096704062500000000e+06,5.096704062500000000e+06,5.096191875000000000e+06,5.096652187500000000e+06,5.096404062500000000e+06,5.096448125000000000e+06,5.096448125000000000e+06,5.096448125000000000e+06,5.096448125000000000e+06,5.096448125000000000e+06,5.096448125000000000e+06
4.978696250000000000e+06,4.978431875000000000e+06,4.978688125000000000e+06,4.978431875000000000e+06,4.978688125000000000e+06,4.978688125000000000e+06,4.978688125000000000e+06,4.978564062500000000e+06,4.978688125000000000e+06,4.978604062500000000e+06,4.978688125000000000e+06,4.978431875000000000e+06,4.978595937500000000e+06,4.978688125000000000e+06,4.978688125000000000e+06,4.978676250000000000e+06
4.862964062500000000e+06,4.862720000000000000e+06,4.862720000000000000e+06,4.862720000000000000e+06,4.862700000000000000e+06,4.862720000000000000e+06,4.862691875000000000e+06,4.862720000000000000e+06,4.862684062500000000e+06,4.862744062500000000e+06,4.862720000000000000e+06,4.862975937500000000e+06,4.863231875000000000e+06,4.862720000000000000e+06,4.862720000000000000e+06,4.862720000000000000e+06
4.747008125000000000e+06,4.747155937500000000e+06,4.747008125000000000e+06,4.747056250000000000e+06,4.747008125000000000e+06,4.747008125000000000e+06,4.747008125000000000e+06,4.747008125000000000e+06,4.747060312500000000e+06,4.747012187500000000e+06,4.747008125000000000e+06,4.747112187500000000e+06,4.747056250000000000e+06,4.747008125000000000e+06,4.747024062500000000e+06,4.747008125000000000e+06
4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06,4.632575937500000000e+06
4.518991875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06,4.518911875000000000e+06
4.406271875000000000e+06,4.405784062500000000e+06,4.406255937500000000e+06,4.405804062500000000e+06,4.406060000000000000e+06,4.406015937500000000e+06,4.406015937500000000e+06,4.405820000000000000e+06,4.406015937500000000e+06,4.405768125000000000e+06,4.406015937500000000e+06,4.405960000000000000e+06,4.405884062500000000e+06,4.406015937500000000e+06,4.406015937500000000e+06,4.406015937500000000e+06
