9.413209625960780613e+02
9.413457784273614379e+02
9.413478464196632558e+02
9.412940789379399575e+02
9.412920109710876204e+02
9.413209625960780613e+02
9.413188946164991648e+02
9.412940789379399575e+02
9.413478464196632558e+02
9.412940789379399575e+02
